user,date,info,title,note,link
Cobra代码院,2022-02-17,GitHub指南-精彩分享 124,分享几款好用到爆的 Chrome 插件！！你们不用，我寝食难安……,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491664&idx=3&sn=309367a5209bbf383dc1f87ddc619be4&chksm=c06096acf7171fba31a30f811517cca94969f50609ec347f994c9bd97a3a03f9f920f234d45f#rd
Cobra代码院,2022-02-16,GitHub指南-精彩分享 125,特斯拉，被破解了。。,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491657&idx=1&sn=f7ea33cb791d7ac52ae1603d02281994&chksm=c06096b5f7171fa3861f4047db6505a69577ee77841cd13a3015b80f6ebb128964b71115e339#rd
Cobra代码院,2022-02-16,GitHub指南-精彩分享 126,质冠商用价怼开源的报表软件来了,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491657&idx=2&sn=b969eed50ec1100cba3db5004ecdfc78&chksm=c06096b5f7171fa36f41dfa26c7c29256bcf312d65f40286e9bd1403f24eff5a8e7abead82c8#rd
Cobra代码院,2022-02-15,GitHub指南-精彩分享 127,竟还有如此沙雕的代码注释！我笑喷了,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491656&idx=3&sn=f5a70924add36ef4ced3b1f96d4b0470&chksm=c06096b4f7171fa2b678698f85acf5f6328866ef98f489bb66c3cf69e01053340080cae91a76#rd
Cobra代码院,2022-02-14,GitHub指南-精彩分享 128,这可真是太猛了！一秒5百亿亿次！,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491652&idx=3&sn=808b2bae6d028e8ec5e691ba98f78f44&chksm=c06096b8f7171fae5cffe2c2706da83e91749a9b5ac18a201777a95d56a17ea41f8f716ed318#rd
Cobra代码院,2022-02-13,GitHub指南-精彩分享 129,被 HR 直接怼：估计你一辈子就是个程序员,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491648&idx=1&sn=414bc1d06720d4c96e4362d065ca3510&chksm=c06096bcf7171faaf84429990ea4060f2aacfe46a11cc135dc4ed99e2f193fcb3bf3cc610438#rd
Cobra代码院,2022-02-12,GitHub指南-精彩分享 130,聊聊 BI 的黑武器 —— 分仓分库、前置仓，大型集团 BI 数据架构规划思路,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491645&idx=2&sn=8f9651a4cf2e1b0a67c22fabe7a60824&chksm=c06096c1f7171fd7ce5ef4d8eee5c2ca86b0a18f357ca149901bbb5bb106d3ec37bfad76ef28#rd
Cobra代码院,2022-02-11,GitHub指南-精彩分享 131,官方透露：这3所大学，未入选“双一流”二期！,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491643&idx=1&sn=30fefa2106a58da6c6b66a2cb5250929&chksm=c06096c7f7171fd19903c73e06cb8005c20a45451acfcfb35c9ea1b8e764773ce00da7c2dabc#rd
Cobra代码院,2022-02-10,GitHub指南-精彩分享 132,2022第一位华为“天才少年”来了！绩点1.8逆袭！,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491638&idx=3&sn=fd92525b2d2ca6ccc18f8c2784af10a8&chksm=c06096caf7171fdc3a28e967f19502ce6034be63dafa7affb9ec758761f0f96679d747bbf79b#rd
Cobra代码院,2022-02-09,GitHub指南-精彩分享 133,吴恩达，确诊新冠阳性！,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491629&idx=1&sn=e92667e006c26893596b4be2e1900b61&chksm=c06096d1f7171fc78b6f3aa64324b18edc793fc11c2e136de3e030a1c0a6354231dd0c0596c1#rd
Cobra代码院,2022-02-09,GitHub指南-精彩分享 134,2022 年是 Linux 桌面年吗？,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491629&idx=3&sn=52ef3dc03d106d6e3d670b79b6b7d8ba&chksm=c06096d1f7171fc733247bb439ea576389a3ed43f247bb0d636cccbe219f68394ef78c1ef6a8#rd
Cobra代码院,2022-02-08,GitHub指南-精彩分享 135,使用雪花id或uuid作为Mysql主键，被老板怼了一顿！,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491627&idx=3&sn=fb880400f4704868e7ffd93db2c47fe7&chksm=c06096d7f7171fc189ab2308bde539ae9f33ddc61b5e6da074db3f61a55e6e8c0fd91e11fc62#rd
Cobra代码院,2022-02-06,GitHub指南-精彩分享 136,CIO 和 CTO 有什么区别 ？CEO 视角下的 CIO 和信息化建设,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491621&idx=2&sn=230c167290f0fad799a09ac48f0a1b16&chksm=c06096d9f7171fcf6b7debc8d8a8280122a332ed2d03b16bac23ceff1a9297a921eab4c6e69c#rd
Cobra代码院,2022-02-05,GitHub指南-精彩分享 137,三面阿里无理由挂了，被HR一句话噎死，网友：这可是阿里啊。。。,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491617&idx=1&sn=8dadae0ab1b6fc6eb19ab86fbd528a21&chksm=c06096ddf7171fcb6cc9018c44019faa9c0a824989197e5ad1da466a7d26fc07e0607dc865f5#rd
Cobra代码院,2022-02-05,GitHub指南-精彩分享 138,如何理解 BI 中的技术思维和业务思维，有什么差异？,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491617&idx=2&sn=512eb96ce9c115a3b6633a8ee9740408&chksm=c06096ddf7171fcbaa8eced2ae0f6aeb8b813925442d8f3a085ec6e3aa32ff4b57e2424bd6cd#rd
Cobra代码院,2022-02-04,GitHub指南-精彩分享 139,我同事说我写代码像写诗,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491615&idx=1&sn=15fdacdef1dabf51101774f731442bbb&chksm=c06096e3f7171ff5bb5b180246779bcd6e462697bf1f996ba489ea78e0d3270069414bded496#rd
Cobra代码院,2022-02-03,GitHub指南-精彩分享 140,如何让手机1秒打开健康码 ，任何机型！,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491609&idx=1&sn=c3cbd5ffd30d69c73df6f0abdd696b8c&chksm=c06096e5f7171ff3cc99edce541f79bab790f3bd562db4da6b53a78b2027ceb02b0989e7c44e#rd
Cobra代码院,2022-02-02,GitHub指南-精彩分享 141,看麻了！35岁奥地利总理辞职当码农,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491607&idx=1&sn=d536746854017973e11c14dbd71eeabb&chksm=c06096ebf7171ffdfdbb5450d40984a38a7fd3014ce2c992eb3c885350323880c5c480c831fd#rd
Cobra代码院,2022-02-02,GitHub指南-精彩分享 142,IDEA的这个功能太赞了！,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491607&idx=3&sn=4d3f34dee44b2fa13f85515d880943d5&chksm=c06096ebf7171ffdc43b5d299599b0991d528e8b35b8e609f90d2fc5d3b75b264b01975b8e79#rd
Cobra代码院,2022-02-01,GitHub指南-精彩分享 143,腾讯公布 23 年前第一间办公室照片，太有年代感了,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491605&idx=1&sn=45552101f7bb7a2ab46b0430f7233a05&chksm=c06096e9f7171fff2e00ffc1c8f04dd212078c34927d925037cb0211dbb164cbf7d1a16b7f9d#rd
Cobra代码院,2022-02-01,GitHub指南-精彩分享 144,BI 项目不延期就是盈利、不能拍板的需求就不是好需求,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491605&idx=2&sn=1d85d1cf998064f3bff6a73898714b65&chksm=c06096e9f7171fffb3056f3df1529efa12e413bea9d3e7235b6bbf8285f5b1cc9f03c0a4590a#rd
Cobra代码院,2022-01-31,GitHub指南-精彩分享 145,高校各部门老师真实生活图鉴，哈哈哈哈哈哈哈,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491604&idx=1&sn=c7015b9668525af3872500c11838e0e9&chksm=c06096e8f7171ffe1e24e2705858b4c8b11c29174c79159645093f21d6c712d18396e47a090a#rd
Cobra代码院,2022-01-31,GitHub指南-精彩分享 146,一张图看 BI 的思维框架和若干个问题,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491604&idx=2&sn=78b4fcfcf11f966692df2a3fdde4811c&chksm=c06096e8f7171ffe53c3473676d9d7c30f7ae8bf5836390d09439fe994b33800f3b10206b2bf#rd
Cobra代码院,2022-01-30,GitHub指南-精彩分享 147,兄弟俩都是院士！哥哥在南大，弟弟在复旦,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491603&idx=3&sn=220fdd70ee9f6f549ecf84d2bbc60e4b&chksm=c06096eff7171ff9dd81184fd390da52223fdd63841ab5352758284dd8bca62c5ac24b032698#rd
Cobra代码院,2022-01-29,GitHub指南-精彩分享 148,王小波的计算机水平有多好？,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491600&idx=1&sn=b1fb7ea28d263bda89b9d5767aeb3a50&chksm=c06096ecf7171ffa6c7e6eef2dbb468d56e517d9f386485015e9ed94cb01656187dba65f470a#rd
Cobra代码院,2022-01-27,GitHub指南-精彩分享 149,一位寒门博士的致谢，女友回复...,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491566&idx=1&sn=071641f664d34e7052302d6a53be815f&chksm=c0636912f714e00441d5a11d0e2581144c7b20407a4f126eff0704140be5ffbd9418dbf07ab4#rd
Cobra代码院,2022-01-26,GitHub指南-精彩分享 150,原来数学才是世界上最浪漫的学科！,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491563&idx=2&sn=e9f8dacdba07b416b6e5669df44832cc&chksm=c0636917f714e00158a5926546a1ca6a253ae92b7ee0fa5bf60a79d8ce27d1027fe61db86c9a#rd
Cobra代码院,2022-01-25,GitHub指南-精彩分享 151,裸辞接单第一个月的收入,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491559&idx=1&sn=b36476b813d48f3769285c3d649fd746&chksm=c063691bf714e00d90effea837fa7b64926397c6ca949d15295aa8249662c868e46785eac136#rd
Cobra代码院,2022-01-24,GitHub指南-精彩分享 152,中美程序员不完全对比,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491554&idx=1&sn=426ccbef0b2d43d3e49457433ade9acd&chksm=c063691ef714e00813533b9470728dd597266dcca5ca01b554ad17882943e0d4224e414dbe4f#rd
Cobra代码院,2022-01-23,GitHub指南-精彩分享 153,雷总，我可以的 ！,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491546&idx=1&sn=b9ca6553853d052dec2638a2e212af72&chksm=c0636926f714e03007994bd4883bb4f856bf0084ac2ae926f12560dd46dcc7892cd93cb32e46#rd
Cobra代码院,2022-01-22,GitHub指南-精彩分享 154,前端最强的markdown编辑器开源了，太好用啦,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491544&idx=1&sn=4aab996a3f49f247dafdd0450326a17a&chksm=c0636924f714e0321cf63178613ec255237364f197a5d72454d42dcb798a4250395ed85f28f8#rd
Cobra代码院,2022-01-21,GitHub指南-精彩分享 155,65位高校教师接龙晒工资！给打算入高校的研究生们参考！,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491541&idx=1&sn=c58cb61cffbde5340d67d234c03eda0b&chksm=c0636929f714e03fdf7c7eade350709e619172f2846db891c734056b6a0f7b4312d1c654b2e9#rd
Cobra代码院,2022-01-20,GitHub指南-精彩分享 156,只有程序员才能看懂的30张图，绝配！,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491537&idx=3&sn=e29d8e29414a698ff39604429b3644eb&chksm=c063692df714e03bdd3dc4e53723fd220b21be403e6e6127186ca883d7631d48170a2666ba50#rd
Cobra代码院,2022-01-18,GitHub指南-精彩分享 1,一张照片攻破人脸识别系统：能点头摇头张嘴，网友：太可怕！,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491525&idx=1&sn=8c33ca4493b3d55ee9b0da16de1cf77b&chksm=c0636939f714e02ff1bac7171d35fd0e5b84ab662937350c64d76d8e9152b1640c8676d8fa72#rd
Cobra代码院,2022-01-17,GitHub指南-精彩分享 2,卷烟厂招工内卷：要求本科以上，但报名的硕士太多,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491523&idx=3&sn=493d16be5de264b3a9d5247d5d3289ac&chksm=c063693ff714e029f9807a7111fc01d70c55c3f4bc7caaa32ec00cc25c73b0a69ae896417973#rd
Cobra代码院,2022-01-16,GitHub指南-精彩分享 3,别学了！这 5 种即将消亡的编程语言,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491517&idx=1&sn=06536556fc19377e5aefb6e64f2eb6a8&chksm=c0636941f714e057e08a02df48ec18405dc8c1bc6ac000ea074c31ea79fc032e7e4d57411d93#rd
Cobra代码院,2022-01-15,GitHub指南-精彩分享 4,中国改名最成功的 5 所大学：改名如改命！,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491514&idx=1&sn=145000baa9a2a3a3bc600a0ee9782a8a&chksm=c0636946f714e050a0e2340ab2625ad722c13199cca656ce56fcf95673e35e1c527f52dadb38#rd
Cobra代码院,2022-01-14,GitHub指南-精彩分享 5,数学人生观,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491509&idx=3&sn=de7b9cd75b037b957e536a63ae41dc2f&chksm=c0636949f714e05f60f91c916e5be9f73ba7d2f6271440a40112e6dcc4110ad30f0189d1854b#rd
Cobra代码院,2022-01-13,GitHub指南-精彩分享 6,“最强”博士论文答辩阵容：6位院士，副院长任答辩秘书！,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491502&idx=3&sn=2ec8c38317ef31f7b2fe4a5d44c852a6&chksm=c0636952f714e0445c04f7225ff36f129f354c9d777774aec1fd5ed7665fc7ebc135a5efc1d4#rd
Cobra代码院,2022-01-12,GitHub指南-精彩分享 7,大清朝数学家写的微积分教材，堪称天书！,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491494&idx=1&sn=fb6d37fbcb193fcb2c919517ef9c6973&chksm=c063695af714e04c6038e7f2314811345aff3238477b5d27a27885b53b4373683e419ba44d9f#rd
Cobra代码院,2022-01-11,GitHub指南-精彩分享 8,为什么外包公司这么不受欢迎？？,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491489&idx=3&sn=7ec5e15ec07a67355514c72e43a9359e&chksm=c063695df714e04bd7da193191eb37a8b0d65a64e94f11d98749c2aa61202328553ed22fc469#rd
Cobra代码院,2022-01-10,GitHub指南-精彩分享 9,忍不了糟糕平台，程序员开源新项目并“碾压”价值7.5亿的官方版,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491480&idx=3&sn=571b02464a63a763aa7fb618e1a3bad0&chksm=c0636964f714e072f8f6922723f3a5ebc165a96bf8c6a0444542172b5e8ee4cb411c661a7e27#rd
Cobra代码院,2022-01-09,GitHub指南-精彩分享 10,推荐10个看片的好网站，收藏好,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491468&idx=1&sn=bf499fa340c13d6bfb986e7a8622bb09&chksm=c0636970f714e0664bae3bbfb59cb88bc39f7b1e8fb1c77f8de849d02d610f82f82f7c158fb9#rd
Cobra代码院,2022-01-09,GitHub指南-精彩分享 11,清华大学开源了一项神器，已经在GitHub爆了,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491468&idx=3&sn=a1128dcf416fb2350a6cc05b12c27762&chksm=c0636970f714e066d04628a3eee1199bcf638467eac51f8e5e24dc9a1a5ab0b89601a9d0967e#rd
Cobra代码院,2022-01-08,GitHub指南-精彩分享 12,买太贵做太累，润乾开源全功能BI，拿去不谢,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491250&idx=1&sn=e175146a9834067f875360967922644e&chksm=c063684ef714e158de5f8ff0dfdd91283b026838118b941523a1e7ff0ddaa26b9ce6c8c121dd#rd
Cobra代码院,2022-01-08,GitHub指南-精彩分享 13,21 款 yyds 的 IDEA插件,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491250&idx=2&sn=c3c9692dbbbaf8459a1d2f4a9ee6cc11&chksm=c063684ef714e1587f53f7aefbdf39166ff3d4bc54657271cd09952da3ea546e2e4dc49f07d9#rd
Cobra代码院,2022-01-07,GitHub指南-精彩分享 14,女朋友乱用Git，差点把我代码删了。。。,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491247&idx=3&sn=b981d5eddb23b50ec6a7f3a10f62e34c&chksm=c0636853f714e145233f7773b2e2a1a45cb634752087ae5c8b2a344361d3d1a69b87fb20787a#rd
Cobra代码院,2022-01-06,GitHub指南-精彩分享 15,1 平方厘米在元宇宙卖到 14 万？单价比北京学区房贵多了！,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491239&idx=3&sn=27e9dc1a7b0805a617b07bd946ae5e76&chksm=c063685bf714e14dc0d44f8483aaf746d774cf1e8f285840ad579342b6d0c64620dcde36df2f#rd
Cobra代码院,2022-01-05,GitHub指南-精彩分享 16,18张颠覆三观的照片！,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491236&idx=3&sn=2ca1f5f245d48914eada8678a87f7114&chksm=c0636858f714e14e06462fe4f104c24ea08a30f9b37d224208a120b0e9f71e456fd71d958b39#rd
Cobra代码院,2022-01-03,GitHub指南-精彩分享 17,这份工程师简历火了：手磨 14nm 咖啡，在微软传播 X 病,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491213&idx=3&sn=6cfa3a15fe6831a1f0b5553d3e18f5d6&chksm=c0636871f714e16747401fcc837252c6047385079beeb0a2ef2b4f3c127cb0c97b9e599e4d7b#rd
Cobra代码院,2022-01-02,GitHub指南-精彩分享 18,很佩服的一个Google大佬，离职了。。,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491207&idx=1&sn=8432b4d3fbcbcf1a3137254d092180dd&chksm=c063687bf714e16df791b5c1619cdc3f947f1fda70f523f1e2f5f0a0be8744ad46a302bb3289#rd
Cobra代码院,2022-01-01,GitHub指南-精彩分享 19,原来数学才是世界上最浪漫的学科！,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491205&idx=3&sn=4d5c43f7505246bc9c579ecc863c9483&chksm=c0636879f714e16ff9666f59b7c855b24dc6dcda1d4f75263ec0bb33b3f893520c29437a900c#rd
Cobra代码院,2021-12-31,GitHub指南-精彩分享 20,告诉你，为什么要娶物理系御姐？,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247491197&idx=1&sn=5110891a12216116e98903b1d3a653b9&chksm=c0636881f714e197dd75bfb5889e06b108be3c308c1a6a41032d9279703effb3f7fb08aa3048#rd
Cobra代码院,2021-12-30,GitHub指南-精彩分享 21,一个向上帝买了挂的男人！！,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247490974&idx=2&sn=2a6b112477d23d355b62acb42f03f54e&chksm=c0636b62f714e274f8795a2850552fb0820a5c358d4c977315f3999d22d832be4792002d0d92#rd
Cobra代码院,2021-12-29,GitHub指南-精彩分享 22,离谱！诺奖得主被曝40多篇论文造假！,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247490945&idx=1&sn=da8b078961fe504697a502359c8f3fa8&chksm=c0636b7df714e26b4340422396bba3c065a2d0bce605c49aa41b2e2a88c669e28e926f4d28b1#rd
Cobra代码院,2021-12-28,GitHub指南-精彩分享 23,今天，妹子来找我修电脑......,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247490943&idx=3&sn=ddbe5bc62351aef2289e964c00b138dd&chksm=c0636b83f714e2953ab6f3a164646d339967331717935ef9866e5ab8abf480341906710aad9e#rd
Cobra代码院,2021-12-27,GitHub指南-精彩分享 24,推荐一款 Shell 装逼神器，已开源！网友：真香。。。,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247490936&idx=2&sn=8d6286c05ce59b9bffeeef5f66a9cbd7&chksm=c0636b84f714e292fd26319c46f0442bf9ef2a9bc99151cca215fbf2ff1a571929caf95ed360#rd
Cobra代码院,2021-12-26,GitHub指南-精彩分享 25,在部队当程序员是什么体验？,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247490929&idx=1&sn=919402ad651c3e9fcfa52cf659d0cc20&chksm=c0636b8df714e29ba9b9282816e877491270ef532dd1bfe4b01d717481f289f33588d7cf8776#rd
Cobra代码院,2021-12-25,GitHub指南-精彩分享 26,学校APP太难用，码农爸妈们自己做出开源程序，官方却要报警,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247490926&idx=3&sn=97df1a01b7c0f7b1d0eeee8da548a6d1&chksm=c0636b92f714e2841bb018b28d5aa7f965d03a4cb27613ccbee7fe041cec835aa553ef510b89#rd
Cobra代码院,2021-12-24,GitHub指南-精彩分享 27,为什么国内 996 干不过国外的 955 呢？,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247490920&idx=1&sn=067ed3f23bf9a73a69565f7df464881f&chksm=c0636b94f714e282de248a979faf5d94eaee51024f31d9c5ff7a113ed783d5def28641889c33#rd
Cobra代码院,2021-12-23,GitHub指南-精彩分享 28,他拿着菜刀走进教室，把400个混混送进了一流大学,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247490918&idx=3&sn=3b1e8b33c0da55efc9031cdf379e12ff&chksm=c0636b9af714e28c32acd2f0ea1740a9e552106541b3c7f38df57f76e870d02442bafa4f3393#rd
Cobra代码院,2021-12-22,GitHub指南-精彩分享 29,首次开源！一行代码轻松搞定中英文语音识别、合成、翻译核心功能！,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247490913&idx=1&sn=7dc04250113cb1e2194280eb727401ef&chksm=c0636b9df714e28b2c10a3d351cbea9540d93509cd8e66331dc6c2825aef51bc3e138feb7b80#rd
Cobra代码院,2021-12-22,GitHub指南-精彩分享 30,伤害性不大，侮辱性极强的瞬间,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247490913&idx=3&sn=98f1541538c8122096ee5eb6b036955d&chksm=c0636b9df714e28bf1bd16fb877e4a3d69106185c39b971cbe32c8da23c92c15d9c9b553df6b#rd
Cobra代码院,2021-12-21,GitHub指南-精彩分享 31,知乎：为什么魂斗罗只有128KB却可以实现那么长的剧情？,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247490889&idx=1&sn=1840b6abaaa394ef95027288bd9fe099&chksm=c0636bb5f714e2a3166b2dc2c419e69d6e77fdbf0d63b925436ef3f553648bd8cbfb12702720#rd
Cobra代码院,2021-12-20,GitHub指南-精彩分享 32,数学老师在P站上教微积分，年入百万 。。。,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247490887&idx=2&sn=a48ede8334bb5d9e9a4b9c5da5b1ded0&chksm=c0636bbbf714e2adcf65c82bd1859594975bc28a6d65d6a32438f9ad1de04015bbe7a3699b9b#rd
Cobra代码院,2021-12-19,GitHub指南-精彩分享 33,这样用GitHub的你见过吗？GitHub高级搜索语法,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247490882&idx=1&sn=fb8439c65aa9394ee8e534f7eda3b4b0&chksm=c0636bbef714e2a87546fbe8767f209613b5fd5e9b6bbe9868c721f57f0e96ec22b8bcee2640#rd
Cobra代码院,2021-12-19,GitHub指南-精彩分享 34,炸了！浪潮被指办公室挂鼓励加班标语，监管介入,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247490882&idx=3&sn=722e5e89ef6d9ccc2205aa76bfc50b07&chksm=c0636bbef714e2a80e6e006ede00203ad0435170345e0415c54bbe8feba8f8f1d72869950dc1#rd
Cobra代码院,2021-12-19,GitHub指南-精彩分享 35,这样用GitHub的你见过吗？GitHub高级搜索语法,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247490881&idx=1&sn=6f2f3d678c9bd2698d1ccb74c48f45fa&chksm=c0636bbdf714e2aba2af2948c4bf6e13935fa6d539b5edf45b4b06bb2851c19f02cdbbae7d53#rd
Cobra代码院,2021-12-19,GitHub指南-精彩分享 36,上岸，计算机硕士！,来自微信公众号: GitHub指南,http://mp.weixin.qq.com/s?__biz=Mzg5ODQ1ODUxNQ==&mid=2247490881&idx=2&sn=7a809a8528347c4402eb6018c8565925&chksm=c0636bbdf714e2ab7e0826520581b1768cf5754e27754e29d1ef8aab0bb8c61fd8120a3d4083#rd
